Package,File,Line,MethodSignature,MethodName,MethodNPath
jsat.regression.evaluation,/regression/evaluation/TotalHistoryRegressionScore.java,47,prepare(),prepare,1
jsat.regression.evaluation,/regression/evaluation/TotalHistoryRegressionScore.java,55,addResult(double, double, double),addResult,1
jsat.regression.evaluation,/regression/evaluation/TotalHistoryRegressionScore.java,63,addResults(RegressionScore),addResults,1
jsat.regression,/regression/KernelRLS.java,52,KernelRLS(KernelTrick, double),KernelRLS,1
jsat.regression,/regression/KernelRLS.java,62,KernelRLS(KernelRLS),KernelRLS,48
jsat.regression,/regression/KernelRLS.java,102,setErrorTolerance(double),setErrorTolerance,4
jsat.regression,/regression/KernelRLS.java,113,getErrorTolerance(),getErrorTolerance,1
jsat.regression,/regression/KernelRLS.java,122,getModelSize(),getModelSize,2
jsat.regression,/regression/KernelRLS.java,138,finalizeModel(),finalizeModel,1
jsat.regression,/regression/KernelRLS.java,145,regress(DataPoint),regress,1
jsat.regression,/regression/KernelRLS.java,153,train(RegressionDataSet, boolean),train,1
jsat.regression,/regression/KernelRLS.java,159,train(RegressionDataSet),train,2
jsat.regression,/regression/KernelRLS.java,169,supportsWeightedData(),supportsWeightedData,1
jsat.regression,/regression/KernelRLS.java,175,clone(),clone,1
jsat.regression,/regression/KernelRLS.java,181,setUp(CategoricalData, int),setUp,2
jsat.regression,/regression/KernelRLS.java,200,update(DataPoint, double, double),update,108
jsat.regression,/regression/StochasticGradientBoosting.java,96,StochasticGradientBoosting(Regressor, Regressor, int, double, double),StochasticGradientBoosting,1
jsat.regression,/regression/StochasticGradientBoosting.java,114,StochasticGradientBoosting(Regressor, int, double, double),StochasticGradientBoosting,1
jsat.regression,/regression/StochasticGradientBoosting.java,126,StochasticGradientBoosting(Regressor, int, double),StochasticGradientBoosting,1
jsat.regression,/regression/StochasticGradientBoosting.java,137,StochasticGradientBoosting(Regressor, int),StochasticGradientBoosting,1
jsat.regression,/regression/StochasticGradientBoosting.java,147,setMaxIterations(int),setMaxIterations,1
jsat.regression,/regression/StochasticGradientBoosting.java,156,getMaxIterations(),getMaxIterations,1
jsat.regression,/regression/StochasticGradientBoosting.java,170,setLearningRate(double),setLearningRate,4
jsat.regression,/regression/StochasticGradientBoosting.java,182,getLearningRate(),getLearningRate,1
jsat.regression,/regression/StochasticGradientBoosting.java,197,setTrainingProportion(double),setTrainingProportion,4
jsat.regression,/regression/StochasticGradientBoosting.java,212,getTrainingProportion(),getTrainingProportion,1
jsat.regression,/regression/StochasticGradientBoosting.java,218,regress(DataPoint),regress,6
jsat.regression,/regression/StochasticGradientBoosting.java,231,train(RegressionDataSet, boolean),train,10
jsat.regression,/regression/StochasticGradientBoosting.java,302,getMinimizingErrorConst(RegressionDataSet, Regressor),getMinimizingErrorConst,1
jsat.regression,/regression/StochasticGradientBoosting.java,320,getDerivativeFunc(RegressionDataSet, Regressor),getDerivativeFunc,2
jsat.regression,/regression/StochasticGradientBoosting.java,368,supportsWeightedData(),supportsWeightedData,2
jsat.regression,/regression/StochasticGradientBoosting.java,377,clone(),clone,12
jsat.regression,/regression/RegressionDataSet.java,36,RegressionDataSet(int, CategoricalData),RegressionDataSet,1
jsat.regression,/regression/RegressionDataSet.java,50,RegressionDataSet(DataStore, List),RegressionDataSet,1
jsat.regression,/regression/RegressionDataSet.java,65,RegressionDataSet(List, int),RegressionDataSet,9
jsat.regression,/regression/RegressionDataSet.java,105,RegressionDataSet(List),RegressionDataSet,2
jsat.regression,/regression/RegressionDataSet.java,117,RegressionDataSet(),RegressionDataSet,1
jsat.regression,/regression/RegressionDataSet.java,122,comineAllBut(List, int),comineAllBut,4
jsat.regression,/regression/RegressionDataSet.java,150,addDataPoint(Vec, double),addDataPoint,1
jsat.regression,/regression/RegressionDataSet.java,164,addDataPoint(Vec, int, double),addDataPoint,16
jsat.regression,/regression/RegressionDataSet.java,184,addDataPoint(DataPoint, double),addDataPoint,1
jsat.regression,/regression/RegressionDataSet.java,195,addDataPoint(DataPoint, double, double),addDataPoint,5
jsat.regression,/regression/RegressionDataSet.java,207,addDataPointPair(DataPointPair),addDataPointPair,1
jsat.regression,/regression/RegressionDataSet.java,219,getDataPointPair(int),getDataPointPair,1
jsat.regression,/regression/RegressionDataSet.java,231,getAsDPPList(),getAsDPPList,2
jsat.regression,/regression/RegressionDataSet.java,247,getDPPList(),getDPPList,2
jsat.regression,/regression/RegressionDataSet.java,261,setTargetValue(int, double),setTargetValue,3
jsat.regression,/regression/RegressionDataSet.java,269,getSubset(List),getSubset,2
jsat.regression,/regression/RegressionDataSet.java,284,getTargetValues(),getTargetValues,2
jsat.regression,/regression/RegressionDataSet.java,300,getTargetValue(int),getTargetValue,1
jsat.regression,/regression/RegressionDataSet.java,313,usingDPPList(List),usingDPPList,1
jsat.regression,/regression/RegressionDataSet.java,319,shallowClone(),shallowClone,2
jsat.regression,/regression/RegressionDataSet.java,328,emptyClone(),emptyClone,1
jsat.regression,/regression/RegressionDataSet.java,334,getTwiceShallowClone(),getTwiceShallowClone,1
jsat.regression,/regression/MultipleLinearRegression.java,32,MultipleLinearRegression(),MultipleLinearRegression,1
jsat.regression,/regression/MultipleLinearRegression.java,37,MultipleLinearRegression(boolean),MultipleLinearRegression,1
jsat.regression,/regression/MultipleLinearRegression.java,43,regress(DataPoint),regress,1
jsat.regression,/regression/MultipleLinearRegression.java,49,train(RegressionDataSet, boolean),train,72
jsat.regression,/regression/MultipleLinearRegression.java,94,supportsWeightedData(),supportsWeightedData,1
jsat.regression,/regression/MultipleLinearRegression.java,100,getRawWeight(),getRawWeight,1
jsat.regression,/regression/MultipleLinearRegression.java,106,getBias(),getBias,1
jsat.regression,/regression/MultipleLinearRegression.java,112,getRawWeight(int),getRawWeight,2
jsat.regression,/regression/MultipleLinearRegression.java,121,getBias(int),getBias,2
jsat.regression,/regression/MultipleLinearRegression.java,130,numWeightsVecs(),numWeightsVecs,1
jsat.regression,/regression/MultipleLinearRegression.java,136,clone(),clone,2
jsat,/ColumnMajorStore.java,51,ColumnMajorStore(boolean),ColumnMajorStore,1
jsat,/ColumnMajorStore.java,60,ColumnMajorStore(),ColumnMajorStore,1
jsat,/ColumnMajorStore.java,66,getCategoricalDataInfo(),getCategoricalDataInfo,1
jsat,/ColumnMajorStore.java,76,ColumnMajorStore(int, CategoricalData),ColumnMajorStore,1
jsat,/ColumnMajorStore.java,86,ColumnMajorStore(int, CategoricalData, boolean),ColumnMajorStore,6
jsat,/ColumnMajorStore.java,102,ColumnMajorStore(ColumnMajorStore),ColumnMajorStore,8
jsat,/ColumnMajorStore.java,118,rowMajor(),rowMajor,1
jsat,/ColumnMajorStore.java,124,setCategoricalDataInfo(CategoricalData),setCategoricalDataInfo,1
jsat,/ColumnMajorStore.java,131,numCategorical(),numCategorical,1
jsat,/ColumnMajorStore.java,137,numNumeric(),numNumeric,1
jsat,/ColumnMajorStore.java,143,setNumNumeric(int),setNumNumeric,12
jsat,/ColumnMajorStore.java,159,addDataPoint(DataPoint),addDataPoint,162
jsat,/ColumnMajorStore.java,210,getDataPoint(int),getDataPoint,72
jsat,/ColumnMajorStore.java,238,setDataPoint(int, DataPoint),setDataPoint,16
jsat,/ColumnMajorStore.java,261,finishAdding(),finishAdding,6
jsat,/ColumnMajorStore.java,281,getNumericColumns(Set),getNumericColumns,4
jsat,/ColumnMajorStore.java,295,size(),size,1
jsat,/ColumnMajorStore.java,301,getSparsityStats(),getSparsityStats,3
jsat,/ColumnMajorStore.java,316,clone(),clone,1
jsat,/ColumnMajorStore.java,322,emptyClone(),emptyClone,1
jsat,/ColumnMajorStore.java,328,getCatColumn(int),getCatColumn,3
jsat.driftdetectors,/driftdetectors/DDM.java,41,DDM(),DDM,1
jsat.driftdetectors,/driftdetectors/DDM.java,51,DDM(double, double),DDM,1
jsat.driftdetectors,/driftdetectors/DDM.java,63,DDM(DDM),DDM,1
jsat.driftdetectors,/driftdetectors/DDM.java,76,getSuccessRate(),getSuccessRate,1
jsat.driftdetectors,/driftdetectors/DDM.java,94,addSample(boolean, V),addSample,80
jsat.driftdetectors,/driftdetectors/DDM.java,152,setWarningThreshold(double),setWarningThreshold,4
jsat.driftdetectors,/driftdetectors/DDM.java,164,getWarningThreshold(),getWarningThreshold,1
jsat.driftdetectors,/driftdetectors/DDM.java,177,setDriftThreshold(double),setDriftThreshold,4
jsat.driftdetectors,/driftdetectors/DDM.java,189,getDriftThreshold(),getDriftThreshold,1
jsat.driftdetectors,/driftdetectors/DDM.java,195,addSample(double, V),addSample,1
jsat.driftdetectors,/driftdetectors/DDM.java,201,driftHandled(),driftHandled,1
jsat.driftdetectors,/driftdetectors/DDM.java,211,clone(),clone,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,54,ADWIN(double),ADWIN,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,65,ADWIN(double, int),ADWIN,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,78,ADWIN(ADWIN),ADWIN,2
jsat.driftdetectors,/driftdetectors/ADWIN.java,98,setDelta(double),setDelta,4
jsat.driftdetectors,/driftdetectors/ADWIN.java,109,getDelta(),getDelta,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,120,setM(int),setM,2
jsat.driftdetectors,/driftdetectors/ADWIN.java,131,getM(),getM,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,137,addSample(double, V),addSample,6
jsat.driftdetectors,/driftdetectors/ADWIN.java,200,compress(),compress,5
jsat.driftdetectors,/driftdetectors/ADWIN.java,237,getMean(),getMean,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,246,getVariance(),getVariance,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,256,getStndDev(),getStndDev,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,267,getWidnowLength(),getWidnowLength,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,279,getOldMean(),getOldMean,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,291,getOldVariance(),getOldVariance,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,303,getOldStndDev(),getOldStndDev,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,315,getNewMean(),getNewMean,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,327,getNewVariance(),getNewVariance,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,339,getNewStndDev(),getNewStndDev,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,357,driftHandled(boolean),driftHandled,10
jsat.driftdetectors,/driftdetectors/ADWIN.java,397,driftHandled(),driftHandled,1
jsat.driftdetectors,/driftdetectors/ADWIN.java,403,clone(),clone,1
jsat.driftdetectors,/driftdetectors/UnhandledDriftException.java,15,UnhandledDriftException(),UnhandledDriftException,1
jsat.driftdetectors,/driftdetectors/UnhandledDriftException.java,20,UnhandledDriftException(String),UnhandledDriftException,1
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,48,BaseDriftDetector(),BaseDriftDetector,1
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,56,BaseDriftDetector(BaseDriftDetector),BaseDriftDetector,3
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,78,isWarning(),isWarning,1
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,88,isDrifting(),isDrifting,1
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,97,getMaxHistory(),getMaxHistory,1
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,113,setMaxHistory(int),setMaxHistory,4
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,130,addToHistory(V),addToHistory,16
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,158,clearHistory(),clearHistory,2
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,172,getDriftAge(),getDriftAge,2
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,187,getDriftedHistory(),getDriftedHistory,3
jsat.driftdetectors,/driftdetectors/BaseDriftDetector.java,233,driftHandled(),driftHandled,1
jsat.classifiers,/classifiers/WarmClassifier.java,65,train(ClassificationDataSet, Classifier),train,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,40,getNeighbors(),getNeighbors,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,49,setNeighbors(int),setNeighbors,2
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,56,getNeighbors(int),getNeighbors,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,61,getDistanceMetric(),getDistanceMetric,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,66,setDistanceMetric(DistanceMetric),setDistanceMetric,2
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,83,NearestNeighbour(int),NearestNeighbour,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,93,NearestNeighbour(int, VectorCollection),NearestNeighbour,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,103,NearestNeighbour(int, boolean),NearestNeighbour,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,114,NearestNeighbour(int, boolean, DistanceMetric),NearestNeighbour,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,126,NearestNeighbour(int, boolean, DistanceMetric, VectorCollection),NearestNeighbour,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,137,classify(DataPoint),classify,30
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,187,train(ClassificationDataSet, boolean),train,6
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,212,regress(DataPoint),regress,9
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,248,train(RegressionDataSet, boolean),train,4
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,271,clone(),clone,4
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,290,guessNeighbors(DataSet),guessNeighbors,1
jsat.classifiers.knn,/classifiers/knn/NearestNeighbour.java,296,supportsWeightedData(),supportsWeightedData,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,62,LWL(LWL),LWL,16
jsat.classifiers.knn,/classifiers/knn/LWL.java,83,LWL(Classifier, int, DistanceMetric),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,95,LWL(Classifier, int, DistanceMetric, KernelFunction),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,108,LWL(Classifier, int, DistanceMetric, KernelFunction, VectorCollection),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,123,LWL(Regressor, int, DistanceMetric),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,135,LWL(Regressor, int, DistanceMetric, KernelFunction),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,147,LWL(Regressor, int, DistanceMetric, KernelFunction, VectorCollection),LWL,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,159,classify(DataPoint),classify,6
jsat.classifiers.knn,/classifiers/knn/LWL.java,184,train(ClassificationDataSet, boolean),train,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,194,supportsWeightedData(),supportsWeightedData,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,200,regress(DataPoint),regress,6
jsat.classifiers.knn,/classifiers/knn/LWL.java,225,train(RegressionDataSet, boolean),train,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,234,clone(),clone,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,239,getVecList(ClassificationDataSet),getVecList,2
jsat.classifiers.knn,/classifiers/knn/LWL.java,250,getVecList(RegressionDataSet),getVecList,2
jsat.classifiers.knn,/classifiers/knn/LWL.java,261,setClassifier(Classifier),setClassifier,2
jsat.classifiers.knn,/classifiers/knn/LWL.java,268,setRegressor(Regressor),setRegressor,2
jsat.classifiers.knn,/classifiers/knn/LWL.java,279,setNeighbors(int),setNeighbors,2
jsat.classifiers.knn,/classifiers/knn/LWL.java,290,getNeighbors(),getNeighbors,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,299,setDistanceMetric(DistanceMetric),setDistanceMetric,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,308,getDistanceMetric(),getDistanceMetric,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,318,setKernelFunction(KernelFunction),setKernelFunction,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,327,getKernelFunction(),getKernelFunction,1
jsat.classifiers.knn,/classifiers/knn/LWL.java,338,guessNeighbors(DataSet),guessNeighbors,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,79,DANN(),DANN,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,89,DANN(int, int),DANN,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,100,DANN(int, int, double),DANN,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,113,DANN(int, int, double, VectorCollection),DANN,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,128,DANN(int, int, double, int, VectorCollection),DANN,1
jsat.classifiers.knn,/classifiers/knn/DANN.java,141,setK(int),setK,2
jsat.classifiers.knn,/classifiers/knn/DANN.java,152,getK(),getK,1
